<kalimat id=1>
Dia	PRP
menjelaskan	VB
kini	NN
BCA	NNP
memiliki	VB
dana	NN
pihak ketiga	NN
sebesar	JJ
Rp	SYM
50	CD
triliun	CD
untuk	SC
obligasi	NN
pemerintah	NN
dengan	IN
komposisi	NN
Rp	SYM
27	CD
triliun	CD
untuk	IN
bunga	NN
mengambang	VB
floating	FW
rate	FW
dan	CC
Rp	SYM
23	CD
triliun	CD
untuk	IN
bunga	NN
tetap	RB
fixedrate	FW
.	Z
</kalimat>
<kalimat id=2700>
Jahja	NNP
juga	RB
mengatakan	VB
bahwa	SC
kini	NN
ekspansi kredit	NN
ditargetkan	VB
Rp	SYM
10	CD
triliun	CD
.	Z
</kalimat>
<kalimat id=2701>
Kita	PRP
punya	VB
dana	NN
inti	NN
core	FW
fund	FW
dari	IN
tabungan	NN
dan	CC
giro	NN
yang	SC
50	CD
persen	CD
-nya	PRP
dapat	MD
digunakan	VB
sebagai	IN
dana	NN
jangka panjang	NN
,	Z
kata	VB
Jahja	NNP
.	Z
</kalimat>
<kalimat id=2702>
Dia	PRP
menambahkan	VB
dana	NN
dari	IN
giro	NN
dan	CC
tabungan	NN
tersebut	PR
merupakan	VB
dana	NN
murah	JJ
yang	SC
dapat	MD
digunakan	VB
.	Z
</kalimat>
<kalimat id=2703>
Tabungan	NN
bunga	NN
-nya	PRP
empat	CD
persen	CD
per	IN
tahun	NN
dan	CC
dalam	IN
sejarah	NN
-nya	PRP
bunga	NN
tabungan	NN
tak	NEG
pernah	MD
mencapai	VB
8	CD
persen	CD
.	Z
</kalimat>
<kalimat id=2704>
Giro	NN
memiliki	VB
bunga	NN
dua	CD
persen	CD
per	IN
tahun	NN
dan	CC
dalam	IN
sejarah	NN
-nya	PRP
bunga	NN
giro	NN
tak	NEG
pernah	MD
mencapai	VB
tujuh	CD
persen	CD
,	Z
kata	VB
Jahja	NNP
.	Z
</kalimat>
<kalimat id=2705>
Sekitar	IN
3.267	CD
bankir	NN
mengikuti	VB
ujian	NN
sertifikasi	NN
manajemen risiko	NN
yang	SC
diselenggarakan	VB
oleh	IN
Badan	NNP
Sertifikasi	NNP
Manajemen	NN
Risiko	NNP
BSMR	NNP
.	Z
</kalimat>
<kalimat id=2706>
Ujian	NN
sertifikasi	NN
ini	PR
merupakan	VB
salah satu	CD
usaha	NN
untuk	SC
memenuhi	VB
aturan	NN
BI	NNP
mengenai	IN
pengelolaan	NN
perbankan	NN
yang	SC
sesuai	JJ
dengan	IN
Peraturan	NNP
Bank	NNP
Indonesia	NNP
PBI	NNP
no	NNP
7	CD
/	Z
25	CD
/	Z
PBI	NNP
Tentang	IN
Sertifikasi	NNP
Manajemen	NN
Risiko	NNP
Pengurus	NN
dan	CC
Pejabat	NNP
Bank	NNP
Umum	NNP
,	Z
Kata	VB
Direktur	NNP
Utama	NNP
BSMR	NNP
Gandung	NNP
T	NNP
Sulistyo	NNP
dalam	IN
konferensi pers	NN
di	IN
Jakarta	NNP
,	Z
Sabtu	NNP
.	Z
</kalimat>
<kalimat id=2707>
PBI	NNP
tersebut	PR
,	Z
menurut	IN
dia	PRP
,	Z
telah	MD
mengatur	VB
keharusan	NN
bagi	IN
pengurus	NN
dan	CC
pejabat	NN
perbankan	NN
untuk	SC
memiliki	VB
sertifikat	NN
kompetensi	NN
manajemen risiko	NN
pada	IN
tahun	NN
2010	CD
nanti	NN
.	Z
</kalimat>
<kalimat id=2708>
Bila	SC
tidak	NEG
,	Z
maka	SC
akan	MD
dikenai	VB
sanksi	NN
sesuai	JJ
dengan	IN
peraturan	NN
Bank	NNP
Indonesia	NNP
,	Z
kata	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2709>
Dalam	IN
PBI	NNP
tersebut	PR
,	Z
dijelaskan	VB
sanksi	NN
bagi	IN
bank	NN
yang	SC
tidak	NEG
memenuhi	VB
ketentuan	NN
tersebut	PR
dapat	MD
dikenakan	VB
sanksi	NN
administratif	JJ
berupa	VB
penurunan	NN
aspek	NN
manajemen	NN
dalam	IN
penilaian	NN
tingkat	NN
kesehatan	NN
.	Z
</kalimat>
<kalimat id=2710>
Bagi	IN
mereka	PRP
yang	SC
telah	MD
memiliki	VB
sertifikat	NN
di	IN
luar negeri	NN
misal	NN
-nya	PRP
maka	SC
mereka	PRP
dapat	MD
melaporkan	VB
-nya	PRP
,	Z
kata	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2711>
Namun	CC
demikian	PR
menurut	IN
dia	PRP
tidak	NEG
serta-merta	RB
mereka	PRP
lulus	VB
sertifikasi	NN
karena	SC
diperlukan	VB
pengetahuan	NN
lokal	JJ
tentang	IN
Indonesia	NNP
terutama	JJ
berkaitan	VB
dengan	IN
kondisi	NN
dan	CC
regulasi	NN
di	IN
Indonesia	NNP
.	Z
</kalimat>
<kalimat id=2712>
Indonesia	NNP
kan	RP
memiliki	VB
kondisi	NN
dan	CC
regulasi	NN
yang	SC
berbeda	VB
dengan	IN
negara	NN
lain	JJ
-nya	PRP
,	Z
maka	SC
mereka	PRP
perlu	MD
mengetahui	VB
itu	PR
,	Z
untuk	SC
itu	PR
mungkin	MD
hanya	RB
perlu	MD
memperdalam	VB
materi	NN
lokal	JJ
,	Z
kata	VB
Gayatri	NNP
.	Z
</kalimat>
<kalimat id=2713>
didukung	VB
oleh	IN
mereka	PRP
yang	SC
memiliki	VB
kompetensi	NN
untuk	SC
mengelola	VB
risiko	NN
untuk	SC
lebih	RB
memastikan	VB
bahwa	SC
uang	NN
masyarakat	NN
aman	JJ
karena	SC
di	IN
tangan	NN
orang	NN
yang	SC
paham	JJ
dengan	IN
manajemen risiko	NN
,	Z
kata	VB
Gayatri	NNP
.	Z
</kalimat>
<kalimat id=2714>
Perusahaan	NN
transportasi	NN
laut	NN
PT	NNP
Berlian	NNP
Laju	NN
Tanker	NNP
Tbk	NNP
BLTA	NN
telah	MD
menandatangani	VB
kontrak	NN
pembelian	NN
dua	CD
kapal tanker	NN
,	Z
yaitu	SC
satu	CD
kapal tanker	NN
kimia	NN
berjenis	VB
IMO	NNP
II	OD
dengan	IN
kapasitas	NN
7.5	CD
DWT	FW
dan	CC
satu	CD
kapal tanker	NN
minyak	NN
berjenis	VB
double	FW
hull	FW
dengan	IN
kapasitas	NN
150	CD
DWT	FW
.	Z
</kalimat>
<kalimat id=2715>
Direktur	NNP
BLTA	NNP
Kevin	NNP
Wong	NNP
dalam	IN
laporan	NN
-nya	PRP
kepada	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
,	Z
mengatakan	VB
kedua	CD
kapal	NN
tersebut	PR
direncanakan	VB
bergabung	VB
dengan	IN
armada	NN
perseroan	NN
antara	IN
Juni	NNP
dan	CC
Agustus	NNP
2007	CD
.	Z
</kalimat>
<kalimat id=2716>
Perseroan	NN
juga	RB
merencanakan	VB
untuk	SC
menandatangani	VB
kontrak	NN
pembelian	NN
satu	CD
kapal tanker	NN
minyak	NN
dalam	IN
waktu	NN
dekat	JJ
ini	PR
,	Z
tambah	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2717>
Serah	VB
terima	VB
kedua	CD
kapal tanker	NN
gas	NN
tersebut	PR
,	Z
kata	VB
dia	PRP
,	Z
dilakukan	VB
pada	IN
31	CD
Januari	NNP
2007	CD
dan	CC
28	CD
Mei	NNP
2007	CD
.	Z
</kalimat>
<kalimat id=2718>
Sementara	SC
yang	SC
ketiga	OD
,	Z
adalah	VB
MT	NNP
Purwati	NNP
,	Z
kapal tanker	NN
kimia	NN
berjenis	VB
stainless	FW
steel	FW
IMO	NNP
II	OD
berkapasitas	VB
19.99	CD
DWT	FW
yang	SC
dibangun	VB
di	IN
galangan	NN
kapal	NN
Shin	NNP
Kurushima	NNP
Dockyard	NNP
Co.	NNP
Ltd	NNP
.	Z
,	Z
Jepang	NNP
dan	CC
diserahkan	VB
pada	IN
28	CD
Februari	NNP
2007	CD
,	Z
jelas	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2719>
Total	NN
investasi	NN
untuk	SC
semua	CD
kapal	NN
tersebut	PR
sekitar	IN
170	CD
juta	CD
dolar	NN
AS	NNP
.	Z
</kalimat>
<kalimat id=2720>
Dengan	IN
masuk	VB
-nya	PRP
kapal-kapal	NN
tersebut	PR
dalam	IN
armada	NN
perseroan	NN
,	Z
kapasitas	NN
armada	NN
kapal tanker	NN
perseroan	NN
akan	MD
meningkat	VB
22,2	CD
persen	CD
,	Z
ungkap	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2721>
Setelah	SC
serah terima	NN
semua	CD
kapal	NN
tersebut	PR
dilaksanakan	VB
,	Z
maka	SC
perseroan	NN
akan	MD
mengoperasikan	VB
65	CD
kapal tanker	NN
yang	SC
terdiri	VB
dari	IN
38	CD
kapal tanker	NN
kimia	NN
,	Z
18	CD
kapal tanker	NN
minyak	NN
,	Z
8	CD
kapal tanker	NN
gas	NN
dan	CC
1	CD
kapal tanker	NN
FSO	X
dengan	IN
total	NN
keseluruhan	NN
kapasitas	NN
sebesar	JJ
1,85	CD
juta	CD
DWT	FW
,	Z
papar	VB
Kevin	NNP
.	Z
</kalimat>
<kalimat id=2722>
Jepang	NNP
bermaksud	VB
mempertahankan	VB
posisi	NN
-nya	PRP
sebagai	IN
pusat	NN
keuangan	NN
global	JJ
untuk	SC
mempertahankan	VB
pertumbuhan ekonomi	NN
-nya	PRP
meskipun	SC
jumlah	NN
penduduk	NN
-nya	PRP
menurun	VB
dan	CC
akan	MD
melaksanakan	VB
berbagai	CD
reformasi	NN
ke	IN
tujuan	NN
itu	PR
,	Z
kata	VB
seorang	NND
pejabat	NN
senior	JJ
keuangan	NN
,	Z
Kamis	NNP
.	Z
</kalimat>
<kalimat id=2723>
Kotaro	NNP
Tamura	NNP
,	Z
sekretaris	NNP
pelayanan	NN
keuangan	NN
parlemen	NN
di	IN
Kantor	NNP
Kabinet	NNP
,	Z
mengatakan	VB
kepada	IN
sebuah	NND
simposium	NN
Jepang	NNP
-	Z
Eropa	NNP
di	IN
Tokyo	NNP
,	Z
Untuk	SC
mempertahankan	VB
ukuran	NN
dan	CC
dinamisme	NN
ekonomi	NN
,	Z
kami	PRP
harus	MD
meningkatkan	VB
produktivitas	NN
perseorangan	NN
.	Z
</kalimat>
<kalimat id=2724>
Kami	PRP
adalah	VB
baik	JJ
dalam	IN
pabrik	NN
,	Z
tetapi	CC
kami	PRP
mempunyai	VB
beberapa	CD
masalah	NN
dengan	IN
produktivitas	NN
dalam	IN
sektor	NN
pelayanan	NN
,	Z
khusus	JJ
-nya	PRP
sektor	NN
keuangan	NN
,	Z
kata	VB
-nya	PRP
</kalimat>
<kalimat id=2725>
Kami	PRP
perlu	MD
meningkatkan	VB
produktivitas	NN
kami	PRP
dalam	IN
sektor	NN
keuangan	NN
.	Z
</kalimat>
<kalimat id=2726>
Jika	SC
tidak	NEG
,	Z
maka	SC
perekonomian	NN
kami	PRP
akan	MD
merosot	VB
.	Z
</kalimat>
<kalimat id=2727>
Tamura	NNP
,	Z
yang	SC
mengunjungi	VB
peristiwa	NN
ini	PR
menggantikan	VB
Menteri	NNP
Keuangan	NNP
Yuji	NNP
Yamamoto	NNP
,	Z
mengatakan	VB
posisi	NN
Jepang	NNP
sebagai	IN
pusat	NN
keuangan	NN
global	JJ
terancam	VB
oleh	IN
para	DT
pesaing	NN
lain	JJ
-nya	PRP
di	IN
Asia	NNP
di	IN
zona-zona	NN
waktu	NN
yang	SC
dekat	JJ
,	Z
seperti	IN
bursa	NN
di	IN
Shanghai	NNP
,	Z
Singapura	NNP
,	Z
Hong	NNP
Kong	NNP
dan	CC
Mumbai	NNP
.	Z
</kalimat>
<kalimat id=2728>
Mereka	PRP
berkejaran	VB
dengan	IN
kami	PRP
dalam	IN
kecepatan	NN
yang	SC
sangat	RB
cepat	JJ
,	Z
kata	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2729>
Sekretaris	NN
parlemen	NN
juga	RB
mengatakan	VB
penciptaan	NN
lebih	RB
banyak	CD
modal	NN
yang	SC
efisien	JJ
dan	CC
pasar-pasar	NN
surat	NN
obligasi	NN
di	IN
Jepang	NNP
akan	MD
membantu	VB
memperbaiki	VB
kesehatan	NN
fiskal	JJ
,	Z
yang	SC
dibebani	VB
utang	NN
yang	SC
sama	JJ
dengan	IN
kurang lebih	RB
160	CD
persen	CD
dari	IN
produk	NN
domestik	JJ
bruto	NN
negeri	NN
ini	PR
.	Z
</kalimat>
<kalimat id=2730>
Pemerintah	NN
telah	MD
membuat	VB
investasi	NN
besar-besaran	JJ
di	IN
pasar-pasar	NN
tersebut	PR
.	Z
</kalimat>
<kalimat id=2731>
Tentang	IN
langkah-langkah	NN
reformasi	NN
keuangan	NN
yang	SC
konkret	JJ
,	Z
Tamura	NNP
mengatakan	VB
pemerintah	NN
akan	MD
mendesak	VB
Pasar	NNP
Bursa	NNP
Tokyo	NNP
untuk	SC
memperluas	VB
keleluasaan	NN
barang-barang	NN
transaksi	NN
,	Z
memperluas	VB
jam-jam	NN
perdagangan	NN
-nya	PRP
dan	CC
meningkatkan	VB
kerja sama	NN
dengan	IN
bursa-bursa	NN
di	IN
luar negeri	NN
.	Z
</kalimat>
<kalimat id=2732>
Ia	PRP
juga	RB
mengatakan	VB
Badan	NNP
Pelayanan	NNP
Keuangan	NNP
akan	MD
berupaya	VB
mendorong	VB
perubahan	NN
dalam	IN
sektor	NN
keuangan	NN
dan	CC
bahwa	SC
pemerintah	NN
akan	MD
berupaya	VB
meningkatkan	VB
pendidikan	NN
keuangan	NN
dan	CC
sistem	NN
perpajakan	NN
pembaruan	NN
untuk	SC
mempercepat	VB
perubahan	NN
dalam	IN
aset	NN
keuangan	NN
rumah tangga	NN
Jepang	NNP
dari	IN
deposito	NN
ke	IN
investasi	NN
.	Z
</kalimat>
<kalimat id=2733>
Komisaris	NNP
Pasar	NNP
dan	NNP
Pelayanan	NNP
Keuangan	NNP
Dalam	NN
Negeri	NNP
Eropa	NNP
,	Z
Charlie	NNP
McCreevy	NNP
mendukung	VB
ide	NN
memperkuat	VB
kembali	VB
status	NN
keuangan	NN
Tokyo	NNP
,	Z
mengatakan	VB
pada	IN
simposium	NN
,	Z
Jepang	NNP
,	Z
dengan	IN
kelompok-kelompok	NN
modal	NN
yang	SC
tinggi	JJ
,	Z
sebuah	NND
industri	NN
yang	SC
berderajat	VB
tinggi	JJ
dan	CC
juga	RB
sumber daya manusia	NN
yang	SC
sangat	RB
berkualitas	VB
,	Z
semua	CD
mempunyai	VB
segi-segi	NN
untuk	SC
berhasil	VB
.	Z
</kalimat>
<kalimat id=2734>
McCreevy	NNP
mengatakan	VB
Uni	NNP
Eropa	NNP
telah	MD
melaksanakan	VB
langkah-langkah	NN
integrasi	NN
pelayanan	NN
keuangan	NN
sejak	IN
tahun	NN
1999	CD
dan	CC
mereka	PRP
membuahkan	VB
hasil	NN
sebagaimana	SC
yang	SC
ditunjukkan	VB
oleh	IN
pendirian	NN
bank-bank	NN
pan	X
-	Z
Eropa	NNP
dan	CC
biaya	NN
keuangan	NN
yang	SC
rendah	JJ
setelah	SC
pemusatan	NN
suku	NN
bunga	NN
di	IN
banyak	CD
pasar	NN
.	Z
</kalimat>
<kalimat id=2735>
Komisaris	NN
itu	PR
mengatakan	VB
sebagai	IN
langkah	NN
berikut	PR
,	Z
otoritas	NN
Eropa	NNP
harus	MD
memantau	VB
dari	IN
jarak dekat	NN
produk-produk	NN
yang	SC
lebih	RB
baru	JJ
dan	CC
trend-trend	X
keuangan	NN
.	Z
</kalimat>
<kalimat id=2736>
Perusahaan	NN
pengembang	NN
dan	CC
real	FW
estat	X
PT	NNP
Duta	NNP
Pertiwi	NNP
Tbk	NNP
DUTI	NNP
akan	MD
menerbitkan	VB
obligasi	NN
kelimanya	CD
,	Z
yaitu	SC
Obligasi	NNP
Duta	NNP
Pertiwi	NNP
V	NNP
Tahun	NN
2007	CD
,	Z
dengan	IN
nilai	NN
pokok	NN
sebesar	JJ
Rp	SYM
400	CD
miliar	CD
berjangka	VB
waktu	NN
lima	CD
tahun	NN
.	Z
</kalimat>
<kalimat id=2737>
Dalam	IN
laporan	NN
-nya	PRP
kepada	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
di	IN
Jakarta	NNP
,	Z
Jumat	NNP
,	Z
perseroan	NN
mengatakan	VB
obligasi	NN
tersebut	PR
memberikan	VB
tingkat	NN
bunga	NN
tetap	RB
berkisar	VB
antara	IN
12,375	CD
persen	CD
hingga	IN
13,125	CD
persen	CD
yang	SC
akan	MD
dibayarkan	VB
setiap	CD
tiga	CD
bulan	NN
.	Z
</kalimat>
<kalimat id=2738>
Obligasi	NN
ini	PR
telah	MD
mendapat	VB
peringkat	NN
idBBB	SYM
stable	FW
outlook	FW
dari	IN
PT	NNP
Pemeringkat	NNP
Efek	NNP
Indonesia	NNP
Pefindo	NNP
.	Z
</kalimat>
<kalimat id=2739>
Disebutkan	VB
,	Z
penerbitan	NN
obligasi	NN
ini	PR
dijamin	VB
oleh	IN
tanah	NN
dan	CC
bangunan	NN
milik	NN
perseroan	NN
dan	CC
periode	NN
penawaran	NN
-nya	PRP
berlangsung	VB
mulai	VB
27	CD
Juni	NNP
hingga	IN
29	CD
Juni	NNP
2007	CD
serta	CC
akan	MD
dicatatkan	VB
di	IN
Bursa	NNP
Efek	NNP
Surabaya	NNP
BES	NNP
pada	IN
5	CD
Juli	NNP
2007	CD
.	Z
</kalimat>
<kalimat id=2740>
Pemantauan	NN
tahunan	NN
pemeringkatan	NN
atas	IN
PT	NNP
Bank	NNP
Buana	NNP
Indonesia	NNP
Tbk	NNP
BBIA	NNP
oleh	IN
PT	NNP
Pemeringkat	NNP
Efek	NNP
Indonesia	NNP
Pefindo	NNP
mengalami	VB
kenaikan	NN
dari	IN
sebelum	SC
-nya	PRP
idA	SYM
menjadi	VB
idA	SYM
+	SYM
Single	NNP
A	SYM
Plus	JJ
;	Z
Stable	FW
Outlook	FW
,	Z
demikian	PR
dilaporkan	VB
Direktur	NNP
Bank	NNP
Buana	NNP
,	Z
Pardi	NNP
Kendy	NNP
kepada	IN
Ketua	NN
Bapepam	NNP
-	NNP
LK	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z
</kalimat>
<kalimat id=2741>
Sementara	SC
pemantauan	NN
tahunan	NN
pemeringkatan	NN
atas	IN
Obligasi	NNP
Subordinasi	NNP
I	NNP
Bank	NNP
Buana	NNP
Tahun	NN
2004	CD
senilai	NN
Rp	SYM
300	CD
miliar	CD
,	Z
kata	VB
dia	PRP
,	Z
mengalami	VB
kenaikan	NN
peringkat	NN
dari	IN
sebelum	SC
-nya	PRP
idA-	SYM
menjadi	VB
idA	SYM
Single	NNP
A	SYM
;	Z
Stable	FW
Outlook	FW
.	Z
</kalimat>
<kalimat id=2742>
Peringkat	NN
tersebut	PR
diberikan	VB
berdasarkan	VB
data	NN
dan	CC
informasi	NN
dari	IN
Bank	NNP
Buana	NNP
serta	CC
laporan keuangan	NN
tidak	NEG
diaudit	VB
per	IN
30	CD
Juni	NNP
2006	CD
dan	CC
berlaku	VB
untuk	SC
periode	NN
21	CD
Desember	NNP
2006	CD
hingga	IN
1	CD
Desember	NNP
2007	CD
,	Z
jelas	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2743>
Pencairan	NN
dana	NN
Surat	NNP
Utang	NNP
Negara	NNP
SUN	NNP
yang	SC
dimiliki	VB
perbankan	NN
sebesar	JJ
65,39	CD
persen	CD
dari	IN
total	NN
nilai	NN
Rp	SYM
418,75	CD
triliun	CD
tidak	NEG
hanya	RB
tergantung	VB
pada	IN
perbankan	NN
saja	RB
,	Z
tetapi	CC
juga	RB
harus	MD
diikuti	VB
oleh	IN
persiapan	NN
pemerintah	NN
dan	CC
Bank	NNP
Indonesia	NNP
BI	NNP
untuk	SC
bisa	MD
menggerakkan	VB
sektor	NN
riil	JJ
.	Z
</kalimat>
<kalimat id=2744>
Perbankan	NN
siap	VB
mengalihkan	VB
dana	NN
SUN	NNP
itu	PR
ke	IN
kredit	NN
,	Z
apalagi	CC
bank-bank	NN
saat	NN
ini	PR
kelebihan	NN
likuiditas	NN
,	Z
namun	CC
harus	MD
diimbangi	VB
dengan	IN
persiapan	NN
yang	SC
dilakukan	VB
pemerintah	NN
dan	CC
BI	NNP
,	Z
kata	VB
Direktur	NNP
Retail	NNP
Banking	FW
PT	NNP
Bank	NNP
Mega	NNP
Tbk	NNP
,	Z
Kostaman	NNP
Thayib	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z
</kalimat>
<kalimat id=2745>
Sebelum	SC
-nya	PRP
,	Z
Menkeu	NNP
mengatakan	VB
,	Z
sektor	NN
riil	JJ
diharapkan	VB
mulai	VB
tumbuh	VB
dengan	IN
dukungan	NN
dari	IN
perbankan	NN
melalui	IN
fungsi	NN
intermediasi	NN
-nya	PRP
sehingga	SC
perbankan	NN
harus	MD
mulai	VB
me-relinguish	VB
melepaskan	VB
kepemilikan	NN
SUN	NNP
dan	CC
mulai	VB
melakukan	VB
aktivitas	NN
penyaluran	NN
kredit	NN
.	Z
</kalimat>
<kalimat id=2746>
Kostaman	NNP
mengatakan	VB
,	Z
dana	NN
SUN	NNP
yang	SC
dimiliki	VB
perbankan	NN
sebesar	JJ
65,39	CD
persen	CD
dari	IN
total	NN
nilai	NN
Rp	SYM
418,75	CD
triliun	CD
cukup	RB
besar	JJ
untuk	SC
dialihkan	VB
ke	IN
kredit	NN
.	Z
</kalimat>
<kalimat id=2747>
Dominasi	NN
perbankan	NN
itu	PR
mengakibatkan	VB
aliran	NN
dana	NN
ke	IN
sektor	NN
riil	JJ
menjadi	VB
terbatas	JJ
sehingga	SC
realisasi	NN
kredit	NN
untuk	SC
dunia	NN
usaha	NN
perlu	MD
didorong	VB
,	Z
kata	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2748>
Perbankan	NN
,	Z
menurut	IN
Kostaman	NNP
saat	NN
ini	PR
kelebihan	NN
likuiditas	NN
itu	PR
,	Z
sehingga	SC
terpaksa	VB
menempatkan	VB
dana	NN
-nya	PRP
di	IN
Sertifikat	NNP
Bank	NNP
Indonesia	NNP
SBI	NNP
daripada	SC
dana	NN
tersebut	PR
tidak dapat	RB
disalurkan	VB
ke	IN
tempat	NN
lain	JJ
.	Z
</kalimat>
<kalimat id=2749>
Akibat	NN
-nya	PRP
rasio	NN
penyaluran	NN
kredit	NN
bank	NN
dibanding	VB
dana	NN
pihak ketiga	NN
Loan	FW
to	FW
Deposito	FW
Ratio	FW
/	Z
LDR	FW
rata-rata	JJ
telah	MD
mencapai	VB
50	CD
persen	CD
.	Z
</kalimat>
<kalimat id=2750>
Kami	PRP
sebenarnya	RB
siap	VB
menyalurkan	VB
dana	NN
SUN	NNP
asalkan	SC
pemerintah	NN
juga	RB
melakukan	VB
berbagai	CD
kebijakan	NN
yang	SC
bisa	MD
mendorong	VB
pertumbuhan ekonomi	NN
lebih	RB
baik	JJ
lagi	RB
,	Z
kata	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2751>
Apalagi	CC
,	Z
menurut	IN
dia	PRP
dana	NN
SUN	NNP
yang	SC
akan	MD
disalurkan	VB
ke	IN
kredit	NN
,	Z
bunga	NN
-nya	PRP
juga	RB
lebih	RB
besar	JJ
yang	SC
berkisar	VB
antara	IN
14	CD
-	Z
16	CD
persen	CD
ketimbang	IN
bunga	NN
SUN	NNP
.	Z
</kalimat>
<kalimat id=2752>
Karena	SC
itu	PR
perbankan	NN
sangat	RB
berminat	VB
menyalurkan	VB
dana	NN
SUN	NNP
itu	PR
,	Z
ucap	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2753>
Karena	SC
tanpa	IN
upaya	NN
pemerintah	NN
,	Z
maka	SC
sistem	NN
perpajakan	NN
,	Z
iklim	NN
investasi	NN
,	Z
perburuhan	NN
dan	CC
kepastian hukum	NN
belum	NEG
memberikan	VB
harapan	NN
,	Z
maka	SC
perbankan	NN
akan	MD
kesulitan	VB
menyalurkan	VB
kredit	NN
-nya	PRP
.	Z
</kalimat>
<kalimat id=2754>
Kami	PRP
harus	MD
hati-hati	VB
dalam	IN
menyalurkan	VB
kredit	NN
kepada	IN
nasabah	NN
,	Z
karena	SC
tanpa	IN
hati-hati	JJ
dikhawatirkan	VB
penyaluran	NN
kredit	NN
itu	PR
akan	MD
menimbulkan	VB
masalah	NN
,	Z
tambah	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2755>
Perusahaan	NN
minyak	NN
dan	CC
gas	NN
PT	NNP
Medco	NNP
Energi	NNP
Internasional	NNP
Tbk	NNP
melalui	IN
anak perusahaan	NN
PT	NNP
Medco	NNP
Sarana	NNP
Balaraja	NNP
MSB	NNP
mengambil alih	VB
100	CD
persen	CD
saham	NN
PT	NNP
Usaha	NNP
Kita	NNP
Makmur	NNP
Bersama	NNP
UKMB	NNP
yang	SC
memiliki	VB
kilang	NN
pencampuran	NN
dan	CC
penyimpanan	NN
bahan bakar	NN
di	IN
Tanjung	NNP
Priok	NNP
,	Z
Jakarta	NNP
Utara	NNP
.	Z
</kalimat>
<kalimat id=2756>
Direktur	NNP
Pengembangan	NNP
MedcoEnergi	NNP
,	Z
Rashid	NNP
I.	NNP
Mangunkusumo	NNP
dalam	IN
laporan	NN
-nya	PRP
kepada	IN
Ketua	NN
Bapepam	NNP
-	NNP
LK	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
,	Z
mengatakan	VB
pengambilalihan	NN
100	CD
persen	CD
saham	NN
UKMB	NNP
dilakukan	VB
melalui	IN
penandatanganan	NN
perjanjian	NN
jual beli	VB
dan	CC
pengalihan	NN
atas	IN
saham	NN
oleh	IN
MSB	NNP
dengan	IN
para	DT
pemegang saham	NN
UKMB	NNP
lama	JJ
,	Z
yang	SC
merupakan	VB
pemegang saham	NN
perorangan	NN
.	Z
</kalimat>
<kalimat id=2757>
Menurut	IN
-nya	PRP
,	Z
transaksi	NN
pengambilalihan	NN
saham	NN
tersebut	PR
tidak	NEG
bersifat	VB
material	NN
karena	SC
tidak	NEG
melebihi	VB
10	CD
persen	CD
dari	IN
pendapatan	NN
maupun	CC
20	CD
persen	CD
dari	IN
ekuitas	NN
perseroan	NN
secara	IN
konsolidasi	NN
berdasarkan	VB
laporan keuangan	NN
auditan	NN
untuk	SC
tahun	NN
yang	SC
berakhir	VB
31	CD
Desember	NNP
2005	CD
.	Z
</kalimat>
<kalimat id=2758>
Pembelian	NN
saham	NN
tersebut	PR
juga	RB
bukan	NEG
merupakan	VB
transaksi	NN
yang	SC
mengandung	VB
unsur	NN
benturan	NN
kepentingan	NN
karena	SC
pemegang saham	NN
lama	JJ
UKMB	NNP
bukan	NEG
merupakan	VB
pihak	NN
terafiliasai	X
dari	IN
MedcoEnergi	NNP
maupun	CC
MSB	NNP
,	Z
tambah	VB
-nya	PRP
.	Z
</kalimat>
<kalimat id=2759>
PT	NNP
Pemeringkat	NNP
Efek	NNP
Indonesia	NNP
Pefindo	NNP
menaikkan	VB
peringkat	NN
PT	NNP
Bank	NNP
Buana	NNP
Indonesia	NNP
Tbk	NNP
BBIA	NNP
menjadi	VB
idA	SYM
+	SYM
dari	IN
idA	SYM
,	Z
dan	CC
menaikkan	VB
peringkat	NN
Obligasi	NNP
Subordinasi	NNP
I	NNP
/	NNP
2003	NNP
sebesar	JJ
Rp	SYM
300	CD
miliar	CD
menjadi	VB
idA	SYM
dari	IN
idA-	SYM
.	Z
</kalimat>
<kalimat id=2760>
Menurut	IN
Pefindo	NNP
dalam	IN
pernyataan	NN
-nya	PRP
di	IN
